Start time: 2023-06-30 14:44:37.408293
torch.Size([512, 10]) torch.Size([512, 1])
Sequential(
  (0): Linear(in_features=10, out_features=512, bias=True)
  (1): LeakyReLU(negative_slope=0.05)
  (2): Sequential(
    (0): Linear(in_features=512, out_features=512, bias=True)
    (1): LeakyReLU(negative_slope=0.05)
  )
  (3): Sequential(
    (0): Linear(in_features=512, out_features=512, bias=True)
    (1): LeakyReLU(negative_slope=0.05)
  )
  (4): Linear(in_features=512, out_features=1, bias=True)
)
Using device: cuda:0
===== Training profile tensin-3x512-s003 - 1 =====
[0:00:27.549447] epoch: 0 | elbo: 461011026.55999994 | train_rmse: 8.8976 | val_rmse: 8.8646 | val_ll: -6110.4692
        [ 12.3349],
        [  0.4662],
        [ 28.6547],
        [ -1.9868],
        [ 30.3611],
        [ 14.3596],
        [-45.8775],
        [  6.8599],
        [-52.6028],
        [ 10.6889],
        [  8.3792],
        [ 21.3458],
        [-24.1918],
        [ 14.4033],
        [-37.6150],
        [-22.3554],
        [ 23.7942],
        [-46.7610],
        [-24.1401],
        [  4.7583],
        [ 23.5313],
        [-20.1552],
        [ 30.9631],
        [ -6.0296],
        [ -7.4262],
        [-15.7949],
        [-24.7297],
        [ 46.8903],
        [  4.8852],
        [-19.5215],
        [-21.0218],
        [ 37.0283],
        [ 16.3590],
        [ 23.4481],
        [-18.8138],
        [ 24.9868],
        [-18.1806],
        [ -7.6321],
        [  6.1899],
        [-29.7057],
        [  7.6995],
        [ -3.3024],
        [-31.7555],
        [  4.2354],
        [-56.1593],
        [ 25.6924],
        [ -9.8052],
        [ 11.7429],
        [-10.0069],
        [-48.9351],
        [ 12.7394],
        [  9.8079],
        [ 12.1751],
        [ -2.4391],
        [  0.2310],
        [ 12.3252],
        [  7.8257],
        [-32.5475],
        [  0.1800],
        [-12.1400],
        [ -7.1957],
        [-36.1357],
        [ 17.0125],
        [-10.6184],
        [ -1.9927],
        [ -5.3753],
        [ 21.0700],
        [  3.0516],
        [  3.6043],
        [-10.3476],
        [ -6.3069],
        [ 23.1611],
        [-26.4474],
        [-19.6556],
        [-24.1882]], device='cuda:0')
tensor(-1.6605, device='cuda:0')
Eval done in 0:02:40.542347
using device: cuda:0
====== evaluating profile tensin-3x512-s003 - 2 ======
pred samples:  (1000, 1000)
Evaluating train...
tensor([-15.0667], device='cuda:0')
tensor([[-15.0690],
        [ -8.1492],
        [-17.6308],
        ...,
        [ -9.8558],
        [  2.5382],
        [  0.1717]], device='cuda:0')
tensor(-0.1282, device='cuda:0')
tensor([13.5758], device='cuda:0')
tensor([[ 13.5759],
        [-16.2181],
        [ -5.9573],
        ...,
        [ -6.0067],
        [  6.0088],
        [ -0.9488]], device='cuda:0')
tensor(0.3271, device='cuda:0')
tensor([-7.1385], device='cuda:0')
tensor([[ -7.1339],
        [-13.9006],
        [ -8.6889],
        ...,
        [ 13.7062],
        [  4.0419],
        [ -7.9058]], device='cuda:0')
tensor(0.1058, device='cuda:0')
tensor([-6.1381], device='cuda:0')
tensor([[ -6.1462],
        [-13.0054],
        [  6.5888],
        ...,
        [  0.6901],
        [  2.7801],
        [-14.2302]], device='cuda:0')
tensor(0.0075, device='cuda:0')
tensor([11.7643], device='cuda:0')
tensor([[11.7646],
        [ 2.3003],
        [-8.3593],
        ...,
        [ 7.7526],
        [-2.9633],
        [12.7566]], device='cuda:0')
tensor(-0.1205, device='cuda:0')
tensor([-1.6961], device='cuda:0')
tensor([[-1.7052],
        [ 6.3315],
        [-2.1857],
        ...,
        [-7.0159],
        [-4.8501],
        [19.2103]], device='cuda:0')
tensor(-0.3114, device='cuda:0')
tensor([20.0622], device='cuda:0')
tensor([[ 20.0604],
        [-15.9176],
        [  7.8295],
        ...,
        [ -0.6199],
        [  3.1670],
        [-12.2942]], device='cuda:0')
tensor(0.0051, device='cuda:0')
tensor([9.5356], device='cuda:0')
tensor([[ 9.5309],
        [ 0.6935],
        [-3.4972],
        ...,
        [-7.1832],
        [ 3.7397],
        [16.6627]], device='cuda:0')
tensor(-0.1308, device='cuda:0')
tensor([-21.2325], device='cuda:0')
tensor([[-21.2338],
        [ 14.1390],
        [ 10.6799],
        ...,
        [-13.5366],
        [  6.4777],
        [ -8.2764]], device='cuda:0')
tensor(0.3980, device='cuda:0')
tensor([-6.2543], device='cuda:0')
tensor([[ -6.2566],
        [  8.8826],
        [-17.7319],
        [ -1.9114],
        [ -3.9735],
        [ -4.6583],
        [ -3.0377],
        [-14.7461],
        [-10.7930],
        [-10.5138],
        [ -3.8659],
        [-10.5245],
        [ -1.2622],
        [  0.0378],
        [ -0.4871],
        [ -9.1251],
        [ 13.9720],
        [  8.2487],
        [-16.9840],
        [-16.1337],
        [  9.1403],
        [ -1.5967],
        [ -9.0734],
        [  2.5696],
        [ -6.4470],
        [  6.0341],
        [  5.4617],
        [  2.0517],
        [ -3.0426],
        [ -3.7746],
        [-12.5991],
        [ -6.6949],
        [ -5.1998],
        [-17.0768],
        [  1.2698],
        [  4.5421],
        [ 15.5164],
        [  6.4263],
        [  1.1786],
        [ -7.4179],
        [ -2.8654],
        [ -1.9073],
        [ -1.2012],
        [  9.4078],
        [  4.5188],
        [ 11.4118],
        [ -1.4062],
        [-14.2063],
        [ -2.5876],
        [  5.1924],
        [  5.8414],
        [  2.9501],
        [  5.7439],
        [ -8.9563],
        [ -1.3605],
        [ 11.4800],
        [ 11.4082],
        [ -6.7480],
        [ -2.4401],
        [  5.2429],
        [  1.6926],
        [ -7.0352],
        [ -0.9858],
        [-12.8208],
        [  2.6934],
        [-16.5253],
        [ -9.0569],
        [  8.8717],
        [ -2.5743],
        [  0.5488],
        [-16.6903],
        [-11.2665],
        [-18.6404],
        [ -6.6377],
        [ -5.5021],
        [  1.9092],
        [ -4.4100],
        [-20.3480],
        [ 16.4041],
        [  5.0143],
        [  0.7584],
        [  1.2982],
        [  9.3130],
        [ 11.2237],
        [  4.7679],
        [  8.6148],
        [-10.1933],
        [-15.0155],
        [  4.4301],
        [ -1.2450],
        [ -3.7697],
        [ -3.9952],
        [ -3.3704],
        [ -9.2336],
        [ -3.5536],
        [ -4.9110],
        [-12.4285],
        [ 12.4062],
        [ 11.0853],
        [ -4.9416],
        [ -1.7437],
        [-10.2995],
        [  4.0839],
        [ -7.9446],
        [  0.2802],
        [ 14.4651],
        [ -1.6270],
        [-21.6867],
        [ 11.0390],
        [ -2.5971],
        [  2.8432],
        [-12.9030],
        [ -7.1263],
        [ -2.4332],
        [ 15.5775],
        [  8.0432],
        [ -1.5295],
        [  5.9197],
        [  4.3778],
        [ -4.2987],
        [-10.9627],
        [ 12.3830],
        [-14.5224],
        [ -2.8195],
        [ -4.6334],
        [ -2.7861],
        [ 14.4544],
        [ -3.6723],
        [  5.5730],
        [  8.2008],
        [  3.4355],
        [ -9.9015],
        [  4.5329],
        [ 18.5357],
        [ -2.1788],
        [  0.9508],
        [ -8.8778],
        [ 21.5418],
        [  3.9864],
        [-16.2705],
        [  3.3834],
        [  5.7684],
        [-19.2395],
        [-12.3780],
        [ -4.3387],
        [ -7.2202],
        [ -1.1739],
        [-13.7320],
        [-11.1868],
        [  6.9480],
        [  0.6000],
        [ -4.8151],
        [  0.1688],
        [  4.4230],
        [ 10.1560],
        [ 10.5394],
        [  5.8602],
        [ -2.2724],
        [  6.2918],
        [  0.9111],
        [ -3.2422],
        [  2.3845],
        [  1.9160],
        [ 18.9262],
        [  7.7084],
        [ 20.1173],
        [ -3.3331],
        [ -5.9448],
        [  0.7009],
        [  6.7766],
        [ -5.7176],
        [ -7.0218],
        [ -5.1375],
        [ 10.5152],
        [  6.3572],
        [ -4.0937],
        [ -8.5220],
        [  9.1661],
        [ -8.9996],
        [ -3.7788],
        [-11.1641],
        [  0.7224],
        [  1.5652],
        [-10.7928],
        [-15.4459],
        [  7.9968],
        [  0.5130],
        [ -7.2400],
        [ -3.0170],
        [ -2.8593],
        [-10.7683],
        [ -5.6759],
        [ 13.1158],
        [  6.9585],
        [  6.3890],
        [ -8.8045],
        [ 10.0971],
        [-11.4182],
        [  5.3476],
        [ -7.4487],
        [ 10.7654],
        [  0.6405],
        [ -2.7283],
        [ 11.6426],
        [  0.1532],
        [ -0.5172],
        [-12.6013],
        [ -1.6617],
        [-12.2108],
        [ 13.6326],
        [  3.5102],
        [  4.2929],
        [  1.9807],
        [-13.7587],
        [ -7.9500],
        [ -9.0349],
        [-23.4987],
        [ -6.0481],
        [  6.0678],
        [  5.1761],
        [  7.1745],
        [  3.6655],
        [  0.1343],
        [ 15.1465],
        [-10.0804],
        [  4.5089],
        [-11.6866],
        [-14.8598],
        [  5.6285],
        [ -2.8298],
        [  5.9959],
        [ -0.1895],
        [-13.7509],
        [-14.0059],
        [ -9.4957],
        [ -6.2753],
        [ -0.6511],
        [ 11.1780],
        [  5.1457],
        [ -6.1208],
        [-17.0762],
        [  5.7404],
        [  1.8459],
        [-10.6844],
        [  8.6158],
        [  2.4837],
        [ -0.9607],
        [  4.9351],
        [ 14.1921],
        [ -5.1078],
        [-13.0559],
        [  9.6210],
        [ -8.5112],
        [  2.3523],
        [  3.6367],
        [-16.8967],
        [  8.5649],
        [ -8.4486],
        [ -3.2930],
        [ -5.2460],
        [  2.5536],
        [-11.2519],
        [  0.7373],
        [ -2.7918],
        [  2.4422],
        [ -5.6834],
        [  6.9440],
        [  3.8908],
        [  1.2671],
        [  3.1442],
        [-24.2902],
        [ -6.4359],
        [ -8.8315],
        [ -9.3695],
        [ -0.1329],
        [ -6.0801],
        [ -0.3967],
        [  7.4832],
        [  1.9562],
        [  4.5609],
        [ -0.9996],
        [  5.5105],
        [  3.1814],
        [  4.5579],
        [  1.3407],
        [ -4.3048],
        [  4.4927],
        [  4.2176],
        [-12.7471],
        [ 12.0265],
        [-19.0244],
        [ -4.3836],
        [  3.9954],
        [  5.5175],
        [-16.3712],
        [-16.6947],
        [ -7.7785],
        [-15.7125],
        [ -2.1327],
        [ -4.2630],
        [  2.1329],
        [  9.0208],
        [ -4.5052],
        [ 13.6555],
        [  0.2475],
        [  7.6131],
        [  0.6582],
        [ -3.2475],
        [  2.6806],
        [-15.4387],
        [ -4.0237],
        [-15.3893],
        [-11.3258],
        [  5.8699],
        [ -0.7600],
        [ 14.6303],
        [  5.3235],
        [-16.8712],
        [-15.2963],
        [ -3.8235],
        [  5.4026],
        [  1.0876],
        [ 19.9994],
        [ -8.2494],
        [-14.3143],
        [  0.9783],
        [-16.1315],
        [  6.1870],
        [  0.0596],
        [-12.2620],
        [ -3.3399],
        [ 12.4490],
        [-14.9618],
        [  2.4624],
        [  2.6044],
        [  0.9081],
        [  3.6280],
        [-10.9228],
        [ -3.4588],
        [ -6.7524],
        [ 18.0020],
        [  9.6927],
        [  4.5130],
        [ 11.0469],
        [ -6.4748],
        [ -3.3240],
        [ -1.5291],
        [ 16.2022],
        [-15.0407],
        [ -9.1647],
        [-14.1429],
        [  6.7185],
        [ -5.9555],
        [  4.2500],
        [ -4.2887],
        [-15.3635],
        [ -3.8151],
        [ -5.3956],
        [ -2.5727],
        [ -8.2977],
        [ -2.9597],
        [ -7.8937],
        [  8.1797],
        [-17.7780],
        [  0.4428],
        [  3.5602],
        [  8.5651],
        [-10.0692],
        [  2.8628],
        [ -9.0963],
        [ 22.2930],
        [ -8.7276],
        [  8.9612],
        [ -0.9400],
        [ -2.2491],
        [-10.8971],
        [ 15.4320],
        [ -2.2909],
        [  0.3560],
        [ -2.3889],
        [  3.9543],
        [  6.6376],
        [  1.6557],
        [ -2.8443],
        [ -4.2711],
        [  0.6847],
        [-20.0982],
        [ -4.6775],
        [  7.9187],
        [ 23.4168],
        [  8.6282],
        [ 23.4259],
        [ 13.0560],
        [  9.1332],
        [ -3.3042],
        [ -6.0547],
        [ -0.8022],
        [-10.2200],
        [ -1.3143],
        [ -6.5362],
        [  1.6520],
        [ -0.1203],
        [ 17.6978],
        [ 15.5115],
        [  0.0859],
        [  7.7669],
        [ -4.1011],
        [ -7.6847],
        [ -1.2783],
        [ -3.6552],
        [  5.3737],
        [  5.0228],
        [  4.4617],
        [  3.0736],
        [-11.9747],
        [ 22.4826],
        [  6.3203],
        [-19.5645],
        [-19.4498],
        [ -2.5677],
        [  6.7897],
        [ 16.8146],
        [ -4.2336],
        [ -3.0601],
        [ 14.2001],
        [ 10.7547],
        [ -6.6959],
        [ -8.9648],
        [ -8.4393],
        [ 15.4244],
        [-13.8741],
        [ 10.0673],
        [-11.1394],
        [  7.4611],
        [  2.0558],
        [  7.1421],
        [ 11.0906],
        [  6.1235],
        [ -2.2695],
        [ -6.0708],
        [ -4.9565],
        [  0.9222],
        [  7.3174],
        [ -4.6321],
        [  1.0784],
        [ -2.8737],
        [ 10.3159],
        [  0.6014],
        [ 16.6901],
        [  1.5959],
        [-11.5502],
        [ 12.3424],
        [ -9.9418],
        [ -1.1873],
        [ 15.9754],
        [-16.6986],
        [ -4.9202],
        [ 11.3960],
        [  9.9946],
        [  3.3024],
        [ -2.9620],
        [ -2.8818],
        [ -2.9018],
        [  2.3814],
        [ -5.0013],
        [ 14.8673],
        [ -6.6544],
        [ -5.0987],
        [ 15.4550],
        [ -5.9213],
        [  3.5883],
        [-12.6661],
        [ 18.6907],
        [ -6.3145],
        [ -8.6615],
        [-10.0768],
        [ 12.7022],
        [ 25.9240],
        [ 16.8191],
        [ -1.8462],
        [ -6.0570],
        [-13.0393],
        [  0.8456],
        [ -1.1347],
        [  6.7269],
        [  3.7614],
        [-19.4623],
        [  5.6605],
        [  2.1862],
        [ -8.5844],
        [ 17.3566],
        [ -0.3445],
        [  3.9739],
        [ -5.5769],
        [  0.1095],
        [ 15.4107],
        [  1.9616],
        [-12.5132],
        [  3.2752],
        [ -4.0977],
        [  1.6838],
        [ -0.2675],
        [  3.0660],
        [  5.2887],
        [-22.2350],
        [  5.3040],
        [ -4.3795],
        [  4.8129],
        [ -6.5840],
        [ 12.6680],
        [ -0.4250],
        [  2.8301],
        [ 12.8045],
        [ -0.8631],
        [ -4.0142],
        [ 11.9492],
        [-13.5192],
        [  4.7899],
        [  8.7523],
        [ 10.1427],
        [ -1.6017],
        [ 12.1673],
        [ -4.6987],
        [  9.4395],
        [  0.2656],
        [ 10.6818],
        [-14.8039],
        [-13.6482],
        [ 14.5150],
        [ -1.8800],
        [  7.6385],
        [  3.8978],
        [  1.6166],
        [ -4.0058],
        [ -7.6122],
        [-16.7590],
        [ -2.7144],
        [  9.9990],
        [ -2.4676],
        [  1.3291],
        [ 15.5906],
        [  1.6608],
        [  0.3245],
        [  4.1194],
        [-10.3057],
        [ -2.9246],
        [  4.7347],
        [  9.2215],
        [  7.2109],
        [-13.9976],
        [ -0.2749],
        [  7.0280],
        [ -6.3647],
        [  1.8185],
        [-14.1493],
        [ 11.3540],
        [ -2.5642],
        [  0.8459],
        [-11.7578],
        [-14.0155],
        [ -2.3470],
        [ -1.8146],
        [  1.3301],
        [ -1.9959],
        [  7.4092],
        [ -4.0859],
        [ -5.0594],
        [ 14.3467],
        [-17.3247],
        [  1.9278],
        [ -5.3942],
        [-11.4808],
        [ -1.4105],
        [-19.9009],
        [ -9.0516],
        [ 15.9535],
        [ -0.5140],
        [ 22.4006],
        [ -7.8112],
        [-15.0075],
        [ -7.2236],
        [  8.7075],
        [ 20.2531],
        [  2.8235],
        [ -5.4962],
        [  4.1204],
        [ -0.3613],
        [  7.1198],
        [ -3.6590],
        [ -8.9758],
        [  4.5043],
        [ -4.8382],
        [ -9.6516],
        [  3.7780],
        [ 12.4738],
        [  8.5438],
        [ -6.0393],
        [ -7.5975],
        [ 12.5616],
        [  9.3076],
        [ 24.7758],
        [ -0.1931],
        [ -5.9630],
        [ -9.8311],
        [  3.1620],
        [-11.5100],
        [ 12.3291],
        [ -2.3696],
        [  9.4968],
        [ -7.6487],
        [ -7.4927],
        [-14.0073],
        [ -8.5876],
        [ -7.8746],
        [ 10.8846],
        [ -2.3144],
        [ 14.5339],
        [-13.0790],
        [ -2.1536],
        [ 12.4525],
        [  9.9841],
        [  9.3789],
        [-13.5388],
        [ 12.6837],
        [  1.0221],
        [-14.1624],
        [-16.2225],
        [ -7.5156],
        [-23.4337],
        [  4.2107],
        [  8.4722],
        [  1.1581],
        [  0.4662],
        [  3.5525],
        [ -5.4118],
        [-15.7937],
        [ -8.6491],
        [-17.6565],
        [ -1.9677],
        [ -2.3573],
        [  6.4117],
        [  8.1825],
        [  8.5135],
        [ -0.7620],
        [-18.2878],
        [  3.8011],
        [  0.2492],
        [  3.1793],
        [  9.8550],
        [-18.9287],
        [  0.1289],
        [  7.9087],
        [-17.0342],
        [  1.8957],
        [  1.3166],
        [  1.6531],
        [ 10.0329],
        [-19.8147],
        [ -2.8441],
        [  8.8324],
        [ 10.4772],
        [ 11.0831],
        [ -3.4545],
        [  3.8845],
        [  7.1179],
        [ -2.4870],
        [-20.1152],
        [ -7.9491],
        [-13.2301],
        [ 12.1723],
        [  6.2247],
        [  1.0024],
        [  8.1196],
        [ -4.4954],
        [ -4.4669],
        [  6.5553],
        [  2.8871],
        [  4.8490],
        [  1.9438],
        [-15.0374],
        [ -2.2890],
        [-14.4855],
        [ 15.6030],
        [  0.2567],
        [ -9.1465],
        [ -1.1394],
        [ 14.3214],
        [  1.0231],
        [  2.4862],
        [  0.7785],
        [ 14.1387],
        [ -3.6508],
        [ 11.0018],
        [ -0.3446],
        [  0.9244],
        [-17.1278],
        [ -0.7143],
        [  1.8478],
        [  5.7841],
        [  0.6106],
        [-15.2392],
        [  1.0452],
        [  2.4634],
        [  2.7124],
        [ -4.8943],
        [-10.1593],
        [ -6.4852],
        [-10.1470],
        [  2.1117],
        [  4.0368],
        [ -1.7972],
        [  4.0682],
        [ 13.9378],
        [ 17.6071],
        [  1.4082],
        [  1.0735],
        [  3.8478],
        [ 13.0643],
        [  2.2948],
        [ -9.1785],
        [-10.8169],
        [ -6.1529],
        [-18.0567],
        [ -4.6138],
        [ -7.5515],
        [ -4.1395],
        [ -0.2740],
        [  8.7655],
        [  1.8686],
        [  3.3150],
        [ -3.7321],
        [  0.1359],
        [ 14.5963],
        [ 10.0736],
        [-20.0493],
        [  1.8758],
        [  5.8689],
        [  9.7308],
        [ -8.2756],
        [ 12.5344],
        [  9.8426],
        [  0.9693],
        [ -9.5028],
        [-14.9586],
        [  0.3587],
        [ -2.2316],
        [ -9.2820],
        [-23.2585],
        [  7.8844],
        [  9.1689],
        [  3.3376],
        [  4.7856],
        [-13.6404],
        [  9.5796],
        [  0.0504],
        [  1.1869],
        [ -0.1915],
        [ -7.4507],
        [ -6.0701],
        [ 16.1177],
        [ 14.0953],
        [  1.6632],
        [  9.4028],
        [-11.6355],
        [  0.0278],
        [ -8.6893],
        [ 16.5487],
        [ -7.5398],
        [-14.5861],
        [ -6.8984],
        [ -8.4861],
        [  4.1790],
        [ -6.9155],
        [ -9.8395],
        [  1.4682],
        [ -2.7532],
        [-16.4525],
        [ -1.6695],
        [ 11.1556],
        [ -3.9111],
        [-12.7643],
        [  0.5634],
        [ 16.2260],
        [  7.2463]], device='cuda:0')
tensor(-0.5540, device='cuda:0')
Evaluating test...
tensor([-9.0268], device='cuda:0')
tensor([[ -9.0282],
        [ 16.7460],
        [-14.3403],
        ...,
        [ -3.6849],
        [-18.1747],
        [  7.0462]], device='cuda:0')
tensor(-1.2422, device='cuda:0')
tensor([-57.3595], device='cuda:0')
tensor([[-57.3577],
        [ 11.8873],
        [ -4.4135],
        ...,
        [-13.3411],
        [-32.1980],
        [-13.5815]], device='cuda:0')
tensor(-1.5377, device='cuda:0')
tensor([-29.6612], device='cuda:0')
tensor([[-29.6531],
        [  2.4801],
        [-18.6622],
        ...,
        [ -9.1135],
        [  7.3826],
        [ -5.0842]], device='cuda:0')
tensor(-1.9608, device='cuda:0')
tensor([-12.5008], device='cuda:0')
tensor([[-12.4994],
        [  8.1614],
        [ -0.8950],
        ...,
        [  4.4917],
        [ 32.3920],
        [ 45.4540]], device='cuda:0')
tensor(-1.2002, device='cuda:0')
tensor([-8.7736], device='cuda:0')
tensor([[ -8.7757],
        [ 17.1695],
        [ -0.2892],
        ...,
        [  9.9103],
        [-12.7662],
        [  8.2430]], device='cuda:0')
tensor(-1.0511, device='cuda:0')
tensor([-1.6776], device='cuda:0')
tensor([[ -1.6827],
        [ 14.9542],
        [ -8.9146],
        ...,
        [  3.7250],
        [ -6.0518],
        [-29.2570]], device='cuda:0')
tensor(-1.7893, device='cuda:0')
tensor([42.7053], device='cuda:0')
tensor([[ 42.7112],
        [  2.8255],
        [ 11.6161],
        ...,
        [ -5.1524],
        [-14.0950],
        [ 22.9518]], device='cuda:0')
tensor(-0.4938, device='cuda:0')
tensor([6.1709], device='cuda:0')
tensor([[  6.1729],
        [ 46.1125],
        [  9.5158],
        ...,
        [  0.6577],
        [ -0.3547],
        [-19.2192]], device='cuda:0')
tensor(-2.5553, device='cuda:0')
tensor([22.9864], device='cuda:0')
tensor([[ 22.9861],
        [-19.8045],
        [ -6.6834],
        ...,
        [ 41.3886],
        [ -7.0936],
        [ -3.6394]], device='cuda:0')
tensor(-0.8218, device='cuda:0')
tensor([8.7205], device='cuda:0')
tensor([[ 8.7237e+00],
        [-2.0957e+01],
        [-7.2461e-01],
        [-3.3771e+00],
        [ 1.1614e+01],
        [-2.6446e+00],
        [-3.1073e+00],
        [-6.5561e+00],
        [ 1.0727e+01],
        [ 5.3669e+00],
        [ 1.8469e+01],
        [-2.3527e+01],
        [ 2.4406e+00],
        [-1.2117e+01],
        [ 2.3065e+01],
        [ 2.7445e+01],
        [-2.2835e+00],
        [-4.0594e-01],
        [ 1.0070e+01],
        [-7.9544e-01],
        [-3.1818e+01],
        [-1.3373e+01],
        [-6.4937e+00],
        [-6.0378e+00],
        [ 9.6741e+00],
        [-5.3676e+00],
        [ 2.1209e+01],
        [ 2.2492e+01],
        [-5.9864e+00],
        [ 1.2814e+01],
        [-2.6100e+01],
        [ 1.8168e+01],
        [ 6.4493e-01],
        [-3.9086e+00],
        [-4.4458e+00],
        [-1.1688e+01],
        [-9.1867e-01],
        [-1.8824e+01],
        [-1.0182e+01],
        [ 4.6224e+00],
        [-1.9198e+00],
        [-1.0395e+01],
        [-5.2539e+01],
        [-4.2102e+00],
        [ 1.9634e+01],
        [-7.1641e+00],
        [-1.2963e+01],
        [ 2.2229e+01],
        [ 8.8625e+00],
        [ 2.5446e+00],
        [-1.6953e+01],
        [-3.1712e+00],
        [-3.8336e+00],
        [ 3.7699e+01],
        [-3.6733e+00],
        [ 1.3488e+01],
        [-2.5435e+01],
        [ 1.7683e+00],
        [ 2.4485e+00],
        [-3.0950e+00],
        [ 3.1006e+01],
        [-1.8899e+01],
        [ 2.9153e+01],
        [-2.7396e+01],
        [-5.6625e+00],
        [ 2.4764e+00],
        [-3.6022e+01],
        [ 2.2279e+01],
        [-6.9150e+00],
        [ 2.5458e+00],
        [ 2.2993e+01],
        [-1.0123e+01],
        [ 1.6293e+01],
        [-9.6144e+00],
        [-1.5321e+01],
        [-2.1865e+01],
        [-6.3166e+00],
        [-3.2062e+00],
        [ 1.1124e+01],
        [ 9.0666e+00],
        [-9.4725e+00],
        [ 2.4336e+01],
        [-1.6075e+00],
        [-7.9786e+00],
        [ 2.4535e+00],
        [-1.8362e+00],
        [ 1.1152e+01],
        [ 1.3716e+01],
        [-4.9781e+01],
        [-1.7831e+00],
        [ 1.8457e+00],
        [-1.4072e+01],
        [-1.3342e+01],
        [ 3.5713e+00],
        [ 2.8295e+01],
        [ 2.6109e+00],
        [-1.4355e+01],
        [-6.1756e+00],
        [-2.7033e+01],
        [ 6.7654e+00],
        [-1.5808e+01],
        [-1.6559e+01],
        [ 5.0086e+01],
        [-1.3964e+00],
        [ 1.0279e+01],
        [ 1.2856e+01],
        [-7.7910e-01],
        [-4.7136e+00],
        [ 8.2984e+00],
        [-3.6479e+00],
        [-1.8773e+01],
        [ 4.2746e-01],
        [ 1.6089e+01],
        [ 1.6237e+01],
        [-7.9713e+00],
        [-2.3409e+01],
        [-1.1944e+01],
        [-4.2547e+01],
        [ 1.8345e+00],
        [-6.1653e+00],
        [-4.1334e+01],
        [ 8.5286e+00],
        [ 5.2585e+01],
        [-3.1358e+01],
        [ 8.9232e-01],
        [ 2.3379e+00],
        [ 3.0770e+01],
        [-5.3561e+00],
        [-1.8408e+01],
        [-2.4437e+00],
        [ 1.7621e+01],
        [ 4.5399e-01],
        [ 9.7684e+00],
        [-6.1416e+00],
        [ 3.8598e+01],
        [ 7.1940e+00],
        [ 1.1587e+01],
        [-6.5350e-01],
        [-2.2174e+00],
        [-5.4103e+01],
        [ 3.5011e+00],
        [ 2.5645e+00],
        [-1.1256e+01],
        [ 2.8586e+00],
        [ 3.0622e+00],
        [ 3.8648e+00],
        [ 3.1505e+01],
        [-9.5646e+00],
        [ 8.0363e+00],
        [-1.4340e+00],
        [-1.0964e+01],
        [ 9.0187e+00],
        [ 2.1704e+01],
        [-8.9735e+00],
        [ 3.3608e+01],
        [ 2.4108e+01],
        [ 3.0769e+01],
        [-1.0502e+01],
        [ 3.3256e+00],
        [-5.6794e+00],
        [-1.0212e+01],
        [-3.7884e-01],
        [-3.0824e+01],
        [ 2.7643e+00],
        [-1.0380e+01],
        [ 2.1286e+01],
        [ 6.3221e+00],
        [ 1.8038e+01],
        [ 8.9713e+00],
        [-7.3706e-01],
        [ 3.1294e+01],
        [-1.0020e+01],
        [-1.6696e+01],
        [-2.4264e+00],
        [-1.6535e+01],
        [-1.3002e+01],
        [ 1.9990e+01],
        [-1.0160e+01],
        [-1.3052e+01],
        [-7.7648e-01],
        [-4.8909e+01],
        [-2.2610e+01],
        [-9.9902e-01],
        [ 6.4268e+00],
        [-8.7163e+00],
        [ 7.3814e+00],
        [ 6.7031e+00],
        [-2.6918e+01],
        [-5.5103e+00],
        [-9.4960e+00],
        [-1.9718e+01],
        [ 4.8509e+00],
        [-4.8388e+00],
        [-4.2528e-01],
        [ 3.2119e+00],
        [-1.6269e+01],
        [-1.1243e+01],
        [ 4.2487e+01],
        [-8.2295e+00],
        [-2.3803e+01],
        [-3.4823e+01],
        [ 2.3928e+00],
        [-3.8101e+01],
        [-1.1847e+01],
        [-8.0094e+00],
        [ 1.2977e+01],
        [-6.8450e+00],
        [-1.5465e+00],
        [ 1.5362e+01],
        [-2.7280e+00],
        [ 7.9919e+00],
        [ 1.2877e+01],
        [-2.4754e+01],
        [-4.8855e+01],
        [-6.4748e+00],
        [-2.4402e+01],
        [-5.4694e+00],
        [ 1.2276e+00],
        [-1.2567e+01],
        [ 4.6272e+00],
        [ 1.9444e+00],
        [-1.8010e+01],
        [-4.6906e+01],
        [ 7.9155e-01],
        [-4.8939e+00],
        [-2.7778e+01],
        [ 6.3787e+00],
        [-6.2061e+00],
        [-6.2035e+00],
        [ 3.3406e+01],
        [ 2.8604e+01],
        [ 1.8559e+00],
        [ 1.1721e+01],
        [ 8.2676e+00],
        [ 1.0219e+01],
        [ 2.5674e+00],
        [ 1.0298e+01],
        [ 7.9812e+00],
        [ 3.3552e+00],
        [ 1.7614e+00],
        [ 4.7204e+00],
        [ 3.9310e+00],
        [-5.7112e+00],
        [ 1.7705e+01],
        [ 4.3843e-01],
        [-1.9774e+00],
        [ 1.2695e+01],
        [-8.3399e+00],
        [ 1.6532e+01],
        [ 1.5188e+01],
        [-1.4833e+01],
        [-7.5716e+00],
        [-9.6898e+00],
        [-4.5289e+00],
        [-2.5630e+01],
        [-1.5519e+01],
        [-6.9463e+00],
        [-2.4875e+01],
        [-3.5680e+00],
        [ 1.2453e+01],
        [ 4.9514e+01],
        [-1.2316e+01],
        [-5.3492e+00],
        [ 8.5836e+00],
        [ 5.7153e+01],
        [ 4.1291e+00],
        [-6.5598e+00],
