Start time: 2023-06-30 14:44:40.288486
torch.Size([512, 10]) torch.Size([512, 1])
Sequential(
  (0): Linear(in_features=10, out_features=512, bias=True)
  (1): LeakyReLU(negative_slope=0.05)
  (2): Sequential(
    (0): Linear(in_features=512, out_features=512, bias=True)
    (1): LeakyReLU(negative_slope=0.05)
  )
  (3): Sequential(
    (0): Linear(in_features=512, out_features=512, bias=True)
    (1): LeakyReLU(negative_slope=0.05)
  )
  (4): Linear(in_features=512, out_features=1, bias=True)
)
Using device: cuda:2
===== Training profile tensin-3x512-s3 - 1 =====
[0:00:27.099767] epoch: 0 | elbo: 2248188.2749999994 | train_rmse: 8.8978 | val_rmse: 8.8648 | val_ll: -5.6567
        [  3.1970],
        [ -0.3288],
        [ -0.9781],
        [ -1.9177],
        [ 14.5701],
        [  2.1465],
        [ -0.9836],
        [-12.3709],
        [ -2.0223],
        [ -3.5794],
        [ 15.7681],
        [-21.8886],
        [ -0.5683],
        [  8.9843],
        [ -4.6354],
        [  9.6974],
        [ 16.2126],
        [  1.5571],
        [ -4.8052],
        [ 11.3985],
        [-10.2059],
        [  0.2795],
        [ -4.1844],
        [-19.8323],
        [  5.9922],
        [-18.6384],
        [  6.6975],
        [ 11.5348],
        [  9.3395],
        [ -3.4044],
        [  2.3431],
        [  6.0152],
        [ -0.4052],
        [ 13.2303],
        [  1.4688],
        [ -3.9246],
        [ -5.2261],
        [ 15.7945],
        [  2.6088],
        [  0.1890],
        [ -0.9366],
        [  2.0218],
        [ -1.2356],
        [-17.5593],
        [-11.6781],
        [-11.8724],
        [-16.3631],
        [  0.3265],
        [ -4.8820],
        [  5.3114],
        [  1.3715],
        [-16.2974],
        [-10.8859],
        [  7.6033],
        [ 17.4534],
        [ 11.6335],
        [  0.2607],
        [  5.0805],
        [ -3.5613],
        [ 24.7790],
        [ -7.8508],
        [ -6.4191],
        [  8.7630],
        [ -7.6594],
        [  6.5539],
        [  7.2604],
        [ -0.5165],
        [ -4.3678],
        [ -8.5657],
        [  8.0542],
        [ 11.0546],
        [  4.5059],
        [  3.3474],
        [ -1.6190],
        [ 19.8756],
        [  7.6974],
        [ -2.3435],
        [ -8.4589],
        [ 14.0896],
        [ 19.3411],
        [  2.9569],
        [  4.6596],
        [  2.5338],
        [-15.6235],
        [ 15.3250],
        [ 14.8315],
        [  1.0173],
        [ -0.3048],
        [ 14.0559],
        [ 12.6002],
        [ 10.5891],
        [  2.3841],
        [ -1.8516],
        [ 10.5868],
        [ -8.2984],
        [ -5.1044],
        [  6.0830],
        [  0.6085],
        [  0.6184],
        [  1.6543],
        [-12.9542],
        [  4.5536],
        [  6.9211],
        [ 18.2648],
        [ -0.5806],
        [  8.4774],
        [  7.1453],
        [ 14.0351],
        [-13.5411],
        [  4.5003],
        [  8.2907],
        [-11.4296],
        [ 10.7867],
        [  9.1211],
        [  1.6497],
        [ 21.0445],
        [ -4.2390],
        [  9.9611],
        [ -1.1404],
        [ -0.2671],
        [ 15.2782],
        [  4.6850],
        [ -3.5793],
        [-14.7976],
        [ -6.3935],
        [-10.9437],
        [  2.0133],
        [ -0.3792],
        [ -1.4159],
        [  2.2460],
        [ -0.5547],
        [  3.7855],
        [ -6.4764],
        [ -7.6301],
        [ -3.3032],
        [  1.5749],
        [ -3.3438],
        [ -2.2415],
        [ -9.7822],
        [  5.9964],
        [ -8.9440],
        [ 13.9047],
        [-10.1727],
        [ -9.1908],
        [-11.4260],
        [ 10.1209],
        [-13.5785],
        [-16.5444],
        [ -6.2578],
        [ -9.3347],
        [ -7.4949],
        [-10.4572],
        [ -3.5227],
        [ -0.8709],
        [ -4.5729],
        [-16.2863],
        [-12.0467],
        [  4.7311],
        [  1.3687],
        [ 12.5650],
        [  0.8085],
        [ 11.3060],
        [ -8.3985],
        [  2.2613],
        [ -6.0245],
        [ -1.9467],
        [ -6.0684],
        [  5.2577],
        [ -5.0723],
        [  8.8272],
        [-11.1112],
        [-11.4846],
        [  6.5379],
        [ -5.3709],
        [-10.8191],
        [ -8.3378],
        [ 11.5110],
        [  1.9952],
        [  2.0333],
        [ -5.8219],
        [  7.7551],
        [  5.0778],
        [ -1.8271],
        [  7.2820],
        [  0.8064],
        [ 11.4873],
        [ -9.6549],
        [ -3.2427],
        [  9.6096],
        [  1.6397],
        [  0.9879],
        [  0.6300],
        [ -9.1667],
        [-22.0230],
        [ -7.3424],
        [-12.1563],
        [ -7.3359],
        [  2.2048],
        [  7.9039],
        [ -1.3981],
        [  3.2718],
        [  1.9718],
        [-13.8738],
        [ -9.3275],
        [ -8.8296],
        [ 14.0721],
        [ -5.5909],
        [ -8.1804],
        [ -7.8733],
        [ -5.4845],
        [ -8.8063],
        [  2.7239],
        [  0.0340],
        [  1.4213],
        [  8.3219],
        [ -4.6268],
        [ -5.6846],
        [ -0.5357],
        [ -7.1873],
        [-14.0152],
        [ 20.1756],
        [-19.9742],
        [ -8.0073],
        [ -3.9100],
        [ -5.1504],
        [-17.4300],
        [ -2.5651],
        [-23.0777],
        [ -9.9914],
        [  2.0049],
        [  4.4649],
        [ -6.2313],
        [  1.0160],
        [ -2.0941],
        [  4.7786],
        [ 11.5460],
        [ 20.3583],
        [ 15.7396],
        [ 16.5598],
        [  1.6937],
        [ -7.7623],
        [  1.8334],
        [ -3.3486],
        [ -1.0081],
        [  5.5280],
        [-15.3718],
        [ -1.6854],
        [  2.6380],
        [ -7.6573],
        [ -6.3039],
        [  3.3105],
        [  7.0330],
        [ -4.8579],
        [ -5.7234],
        [-11.5276],
        [ -0.3228],
        [  4.5152],
        [ 20.4757],
        [-19.4506],
        [  2.1012],
        [ -6.1684],
        [ -4.9062],
        [  6.8105],
        [ -5.4478],
        [  7.5849],
        [ -1.2230],
        [ -1.5652],
        [ -0.5795],
        [ -6.0348],
        [ -8.2913],
        [  3.3245],
        [-10.1465],
        [ 19.8804],
        [ -2.6781],
        [ -9.2684],
        [-15.4804],
        [ -7.5050],
        [ 19.3786],
        [-19.9167],
        [  1.9213],
        [  0.2982],
        [ 11.4234],
        [ 15.7458],
        [ 10.9683],
        [  3.8705],
        [  5.4550],
        [ -4.4130],
        [ -5.5874],
        [  9.2139],
        [  7.0348],
        [  7.3840],
        [  3.6537],
        [ -7.3517],
        [  4.1352],
        [ -6.2361],
        [ -3.3259],
        [ -1.0945],
        [ -9.0310],
        [ -4.7869],
        [ -1.8940],
        [  3.9359],
        [ -9.9558],
        [ -6.2676],
        [  6.3956],
        [ 19.3035],
        [  9.2640],
        [  5.4308],
        [ -0.3299],
        [ 12.8138],
        [  5.7619],
        [  5.5243],
        [  7.0530],
        [  1.4762],
        [ 15.2937],
        [  7.4429],
        [  1.0651],
        [ -3.2316],
        [ -5.2490],
        [  6.3296],
        [  2.0500],
        [-20.3489],
        [-12.9887],
        [ -0.0468],
        [-12.7064],
        [  1.0949],
        [ -0.3357],
        [  1.2115],
        [-13.3334],
        [  4.1993],
        [ -7.1031],
        [ -2.7668],
        [  9.2284],
        [ -0.3154],
        [ 11.5845],
        [ -2.1950],
        [ -0.0833],
        [  3.2040],
        [ -0.3355],
        [ -3.7254],
        [  5.5624],
        [  8.8938],
        [-13.1175],
        [ 12.6477],
        [ 13.1968],
        [  6.7513],
        [ -3.3122],
        [  7.5238],
        [ -5.3547],
        [  6.9172],
        [  2.1901],
        [  2.3718],
        [ -2.9111],
        [ -8.2536],
        [ -1.6532],
        [ -9.8404],
        [  3.6350],
        [ -1.1560],
        [  6.7668],
        [ -6.8834],
        [ -2.9564],
        [ -6.7662],
        [ -3.5776],
        [  4.0273],
        [ 16.4973],
        [  4.7223],
        [ 11.1599],
        [ -0.1719],
        [  0.0680],
        [-11.7693],
        [-18.4220],
        [ -0.2511],
        [  4.2126],
        [ -6.7282],
        [  0.0744],
        [  4.3693],
        [ -9.3694],
        [ -5.4423],
        [  2.6495],
        [ 15.8694],
        [-12.4947],
        [ -0.6761],
        [  0.5308],
        [  3.5949],
        [  2.5526],
        [-10.0197],
        [-11.9798],
        [ -7.2893],
        [ 10.6908],
        [ -4.3945],
        [  5.9752],
        [  6.3524],
        [  1.9165],
        [ -8.3581],
        [ -2.0353],
        [ -9.7437],
        [ 15.0928],
        [  2.5681],
        [ -7.5472],
        [ -7.5561],
        [ -2.2737],
        [  4.0941],
        [  8.4923],
        [ -6.8890],
        [ 11.0139],
        [  1.7495],
        [ -6.9931],
        [ -0.6691],
        [-10.7099],
        [  0.8443],
        [ -6.2444],
        [  9.9470],
        [  0.1475],
        [  1.0036],
        [-15.5649],
        [ 12.0786],
        [  6.9664],
        [  0.3123],
        [ 15.1899],
        [ -7.2974],
        [ 15.4631],
        [  1.2426],
        [-12.9187],
        [  5.9294],
        [-10.0178],
        [  6.3033],
        [ 13.7743],
        [  7.8593],
        [ -9.5302],
        [ -5.9578],
        [  5.3927],
        [ -5.5155],
        [-22.2220],
        [ 19.5519],
        [  7.5153],
        [ 18.9656],
        [  8.8730],
        [-15.2403],
        [  2.2412],
        [-13.8580],
        [ 13.7828],
        [ -1.5638],
        [  3.5049],
        [ -4.9794],
        [  6.7863],
        [-10.6362],
        [  0.1278],
        [ -0.8458],
        [ 10.4024],
        [  1.9135],
        [ -1.1456],
        [ 13.4016],
        [  8.5152],
        [  2.0618],
        [ -9.5538],
        [ 16.5211],
        [ -5.8667],
        [  0.9854],
        [ -4.6072],
        [ -2.8744],
        [ 10.2281],
        [ -1.4187],
        [ -3.3464],
        [-12.4082],
        [ -2.9529],
        [  4.6811],
        [ -1.7227],
        [ 10.3446],
        [ 10.5781],
        [ -6.4228],
        [ -2.4873],
        [ -3.0212],
        [ -0.0739],
        [  9.2639],
        [  2.6352],
        [ -4.1261],
        [  2.2234],
        [ -0.4860],
        [  9.8615],
        [ 11.0671],
        [ 11.8432],
        [ -5.0845],
        [  2.4320],
        [-15.4465],
        [ 14.8790],
        [  4.7805],
        [ -0.2620],
        [  0.8372],
        [ 11.7863]], device='cuda:2')
tensor(-0.4903, device='cuda:2')
Evaluating out_domain...
tensor([7.5894], device='cuda:2')
tensor([[  7.2485],
        [-10.6334],
        [ 28.6136],
        ...,
        [ -6.1148],
        [ 24.5320],
        [ -2.2542]], device='cuda:2')
tensor(5.0275, device='cuda:2')
tensor([-24.9836], device='cuda:2')
tensor([[-24.8774],
        [ -9.8562],
        [  5.1830],
        ...,
        [ 15.1471],
        [-12.6149],
        [-15.7652]], device='cuda:2')
tensor(4.6834, device='cuda:2')
tensor([0.6646], device='cuda:2')
tensor([[  0.2765],
        [-19.3456],
        [  6.9573],
        ...,
        [ 19.7646],
        [ 18.9916],
        [ 11.8724]], device='cuda:2')
tensor(4.8680, device='cuda:2')
tensor([23.4075], device='cuda:2')
tensor([[ 24.2363],
        [ 18.0997],
        [ 24.9584],
        ...,
        [-11.7026],
        [ 20.6900],
        [-34.4180]], device='cuda:2')
tensor(3.8815, device='cuda:2')
tensor([-15.1258], device='cuda:2')
tensor([[-14.7257],
        [ 16.4830],
        [ 15.0015],
        [ -1.3624],
        [  9.4120],
        [ 26.9585],
        [  6.3184],
        [ 14.3721],
        [ -1.3623],
        [ -7.2208],
        [ 17.6069],
        [-23.6264],
        [ 24.5511],
        [  6.8234],
        [  5.9963],
        [ -4.9509],
        [  9.0874],
        [ 21.1509],
        [ 13.4676],
        [ 25.7878],
        [ -1.3996],
        [ 10.8070],
        [ 20.6017],
        [-36.7959],
        [  7.4345],
        [-37.9024],
        [ 21.0377],
        [ -7.5854],
        [ -5.8298],
        [  9.6835],
        [ -6.8633],
        [-27.9499],
        [ -3.1024],
        [ 15.9940],
        [ 19.5307],
        [ 18.4151],
        [ 27.9545],
        [ 28.4789],
        [ 25.2961],
        [ 19.3372],
        [ 12.1514],
        [ 15.1811],
        [ 23.6614],
        [ -1.2360],
        [ -9.4026],
        [ 24.1296],
        [ 17.7399],
        [ 12.0091],
        [-28.4900],
        [-30.8871],
        [  8.9892],
        [ 29.0724],
        [ 23.0406],
        [ 23.1132],
        [ 25.6109],
        [ 19.8100],
        [ 31.6719],
        [ 12.9558],
        [ 24.5736],
        [ -5.5470],
        [-11.4287],
        [ 10.2474],
        [ 17.3852],
        [-20.4147],
        [ -1.8786],
        [ 22.4974],
        [ 23.5382],
        [ 17.6058],
        [ 17.7382],
        [ 20.2856],
        [-11.5153],
        [-21.8498],
        [  5.0492],
        [-13.0811],
        [ -4.0489],
        [-22.2168],
        [ -7.5170],
        [-33.2432],
        [-13.3654],
        [ 29.2636],
        [ -1.7016],
        [ -9.6915],
        [-11.4273],
        [-17.6470],
        [ 31.5272],
        [ 18.3821],
        [ 20.9526],
        [-10.1390],
        [ 19.4655],
        [-13.9146],
        [ 23.2360],
        [ 30.7079],
        [  8.0789],
        [ 13.6350],
        [ 15.3271],
        [  1.8295],
        [ 31.7909],
        [  9.0458],
        [  9.1734],
        [  8.1280],
        [  5.0470],
        [-18.2762],
        [ 16.3383],
        [ 28.5380],
        [-31.3882],
        [ 24.1816],
        [ 11.6378],
        [ 25.9797],
        [  5.3410],
        [ 24.9006],
        [ 16.5467],
        [ -4.6263],
        [  5.6543],
        [  9.8873],
        [ 16.3720],
        [-19.4379],
        [-16.5014],
        [ -1.1492],
        [  4.2269],
        [ 20.4308],
        [  3.3802],
        [ 23.9485],
        [ 21.8351],
        [ 16.8391],
        [ -5.7044],
        [ 13.7153],
        [-10.4084],
        [-38.3721],
        [ 10.8826],
        [ -5.1804],
        [ 21.5271],
        [ -8.8256],
        [  4.9161],
        [ 16.9076],
        [ -3.2215],
        [ 21.2741],
        [  0.9079],
        [ -4.8009],
        [  9.8746],
        [ 25.1745],
        [  9.4562],
        [  5.7538],
        [ 17.9043],
        [ 21.5660],
        [ 17.6134],
        [ -9.6109],
        [ 12.9168],
        [ 24.4173],
        [  1.6644],
        [ 28.5387],
        [  2.2684],
        [ 29.7752],
        [-20.1724],
        [ -4.2622],
        [ 20.3718],
        [ 10.7368],
        [  2.7084],
        [-17.8913],
        [ -6.0539],
        [-21.6619],
        [ -5.8687],
        [ 21.4711],
        [-17.1894],
        [ 30.8788],
        [ 23.5165],
        [ -7.6240],
        [ -4.3932],
        [  1.3261],
        [-19.9959],
        [-17.5847],
        [  0.5812],
        [ -1.4404],
        [ 29.4082],
        [-11.6968],
        [  6.7630],
        [ 18.9600],
        [ 28.5068],
        [ 13.7323],
        [  4.3129],
        [-26.7450],
        [  1.7518],
        [ -6.1282],
        [  9.9251],
        [  9.8767],
        [  1.0733],
        [ 17.3161],
        [ 30.1173],
        [ 21.0079],
        [ 23.4007],
        [ 31.3418],
        [  0.8056],
        [ 16.4413],
        [  3.8515],
        [ 24.1729],
        [ 14.6412],
        [ 16.7697],
        [ 10.5753],
        [ -1.1050],
        [-27.2766],
        [-17.3651],
        [ 30.5039],
        [-37.9456],
        [ 24.3469],
        [ 21.4481],
        [ 26.3100],
        [ 16.3680],
        [  1.5300],
        [  9.7803],
        [  0.5493],
        [ 17.2599],
        [-32.9787],
        [-13.0054],
        [-21.5234],
        [ 15.3088],
        [ 21.4928],
        [ -4.7260],
        [  1.1999],
        [-19.4232],
        [-13.6048],
        [-18.0046],
        [ 28.0646],
        [-18.9741],
        [ 30.9638],
        [-20.1942],
        [ 15.1026],
        [ 18.8334],
        [ 30.2656],
        [  9.8000],
        [ -8.3346],
        [ 23.6452],
        [ 24.9954],
        [ 20.1439],
        [-10.6496],
        [-25.6731],
        [ 24.1452],
        [  4.4180],
        [-16.3939],
        [ 14.2271],
        [  1.3767],
        [ 14.3135],
        [-22.6912],
        [ 22.4882],
        [ 24.5856],
        [ 19.0048],
        [-16.4397],
        [ 20.3448],
        [ 28.1181],
        [ 21.4666],
        [  7.4354],
        [ -5.6187],
        [ 13.7283],
        [ 18.9793],
        [-21.9683],
        [  7.5269],
        [-24.1416],
        [-18.2975],
        [  2.2772],
        [-27.7639],
        [ 11.9010],
        [-14.8710],
        [-10.2625],
        [ 15.3367],
        [ 23.2838],
        [ -2.6543],
        [  9.0193],
        [ 12.2365],
        [ 22.9133],
        [-15.4311],
        [  5.0409],
        [-40.6624],
        [-19.6946],
        [ 18.3434],
        [ 13.6809],
        [  5.8675],
        [ 17.6548],
        [ -0.7776],
        [ -8.1478],
        [ -7.1726],
        [ 13.2487],
        [-35.8859],
        [ 28.0982],
        [-18.0056],
        [ 12.3609],
        [ 26.9946],
        [ 27.8486],
        [ 19.9910],
        [ 21.7911],
        [ 18.4836],
        [  4.5445],
        [ 15.8821],
        [ -4.5800],
        [ 23.8182],
        [ 21.5854],
        [-18.6428],
        [ 21.6876],
        [ -5.6060],
        [ -3.0146],
        [ 16.3161],
        [ 25.7929],
        [ 24.4464],
        [ -0.8503],
        [  4.7081],
        [ 13.4143],
        [ 19.3997],
        [-22.7810],
        [ 13.1260],
        [-22.4932],
        [  8.0876],
        [-35.7288],
        [ 14.2094],
        [ 21.1473],
        [  8.6932],
        [ 25.5107],
        [-25.2829],
        [-20.0834],
        [ 24.7571],
        [ 28.3722],
        [ 10.0970],
        [  3.1280],
        [  0.9833],
        [ -2.4180],
        [-16.8862],
        [ 23.3408],
        [ 23.0613],
        [  3.1440],
        [ 16.9898],
        [-16.0858],
        [ 16.1736],
        [-17.2140],
        [  9.5980],
        [ 20.1014],
        [ 20.4200],
        [ 20.8898],
        [  6.6992],
        [ 15.5276],
        [ 11.3542],
        [  1.6552],
        [ 15.0623],
        [ 12.3208],
        [-24.2104],
        [ 21.4623],
        [  9.8069],
        [ 21.1906],
        [ 13.7937],
        [-17.1584],
        [-19.9099],
        [ -4.1370],
        [  7.0016],
        [ 16.8249],
        [ 22.8947],
        [  9.6153],
        [ 17.3854],
        [ 26.3352],
        [ 11.3762],
        [ -4.9165],
        [  3.2229],
        [ 30.2395],
        [ -3.3463],
        [  7.3986],
        [  3.6321],
        [ 29.3878],
        [ 25.1516],
        [ -6.9514],
        [-17.9846],
        [ -7.3910],
        [ -5.3701],
        [ 26.7762],
        [-20.8237],
        [-11.8315],
        [-22.5332],
        [-41.4039],
        [-23.4860],
        [ 17.0440],
        [ -1.5551],
        [ 29.0557],
        [ -0.1499],
        [  4.6124],
        [-34.9773],
        [ 10.3427],
        [  2.3201],
        [-18.9143],
        [ 25.9556],
        [ 22.7993],
        [  6.3063],
        [ 12.5703],
        [ -7.2503],
        [  9.2700],
        [  5.8429],
        [ 27.2585],
        [ 16.3590],
        [ 16.0615],
        [ -8.7923],
        [ 12.5433],
        [ 17.3561],
        [  0.7131],
        [-22.6255],
        [ -1.1840],
        [ 21.6423],
        [-23.3932],
        [-11.0487],
        [-10.5130],
        [ 21.0501],
        [ 23.5844],
        [-15.4588],
        [ 23.8306],
        [  2.7863],
        [ 15.0874],
        [ -9.9358],
        [  2.4128],
        [ -9.9904],
        [ -6.3482],
        [ 13.6434],
        [ 12.4473],
        [ 19.1087],
        [-10.0457],
        [-14.0682],
        [  1.3325],
        [ 18.0171],
        [ 24.6284],
        [ 30.2855],
        [  7.7467],
        [ 16.4211],
        [-26.0414],
        [ -6.9913],
        [-19.9082],
        [ 17.5877],
        [ 19.1660],
        [ 18.9306],
        [ 17.9736],
        [  6.4081],
        [ 22.7506],
        [ 25.2064],
        [  2.3177],
        [ 19.4195],
        [-14.0766],
        [ 22.4406],
        [  3.9805],
        [-11.3111],
        [ 24.5722],
        [ -2.8493],
        [ 13.8776],
        [  5.8075],
        [-18.5638],
        [ -4.2541],
        [ -9.0573],
        [-19.1941],
        [ 21.1943],
        [ 22.2112],
        [ 17.0202],
        [  2.4071],
        [ 29.7090],
        [  8.1516],
        [ -2.6606],
        [  7.7260],
        [ 27.4076],
        [ 22.5912],
        [-16.2835],
        [-10.9713],
        [-19.7421],
        [  6.2690],
        [-10.1905],
        [  2.3695],
        [ -4.8960],
        [ 22.0925],
        [-11.4557],
        [ 22.6055],
        [  1.5988],
        [-22.9935],
        [-11.6709],
        [ 10.5856],
        [ 23.1875],
        [ 21.7362],
        [-11.5889],
        [-20.7061],
        [-22.4277],
        [ 28.6840],
        [ 24.4946],
        [ 31.4511],
        [-10.7127],
        [ -4.6568],
        [ 13.9673],
        [-19.9292],
        [ 22.7135],
        [ -1.3581],
        [ 16.2864],
        [  7.7412],
        [ 14.6981],
        [ 22.9857],
        [ 19.0435],
        [ -8.1759],
        [-14.2904],
        [ -6.6715],
        [ 23.1049],
        [ 22.5702],
        [ 15.9871],
        [ -5.3008],
        [ 23.5061],
        [  0.3605],
        [ 29.2160],
        [ 26.9593],
        [ 18.8889],
        [ 20.4457],
        [  9.8383],
        [ 15.7306],
        [-18.0970],
        [ 25.7332],
        [ 11.5588],
        [ -5.8916],
        [ -2.8000],
        [  8.5640],
        [ -3.7427],
        [  2.9005],
        [  0.9085],
        [ 14.3427],
        [-18.7538],
        [-24.2189],
        [-42.4781],
        [  9.8990],
        [-36.8156],
        [ 13.2319],
        [-23.3908],
        [-37.4947],
        [ 33.3723],
        [ 21.3147],
        [ 23.8758],
        [ 25.9298],
        [-10.4636],
        [ 25.1738],
        [ 18.0130],
        [-10.2578],
        [ 22.8695],
        [ 24.0275],
        [-10.2511],
        [ 20.8063],
        [ 17.7158],
        [ 12.2484],
        [ 14.9327],
        [  1.1888],
        [-21.5904],
        [  8.4921],
        [-12.3229],
        [ 15.4608],
        [ 14.9931],
        [ 29.0014],
        [ 23.2610],
        [-14.3934],
        [-14.4484],
        [ 14.0156],
        [  4.9808],
        [-10.2035],
        [ 23.0528],
        [ -7.7353],
        [ 26.3808],
        [ 16.2514],
        [ 15.5012],
        [-20.8522],
        [ 20.6677],
        [-13.4609],
        [-12.3901],
        [ 21.1712],
        [-21.4018],
        [-17.7649],
        [ -2.2761],
        [ 21.1441],
        [ 27.5041],
        [  0.7347],
        [ 27.4468],
        [ 25.1523],
        [  9.5302],
        [ 16.7522],
        [ 10.2273],
        [ 25.6542],
        [ -7.9502],
        [ 15.5945],
        [  8.0000],
        [ 19.5617],
        [ 22.9014],
        [ 19.9890],
        [-20.7523],
        [ 19.3501],
        [ -9.6519],
        [ 11.2176],
        [ 26.2560],
        [ 13.2315],
        [-21.0489],
        [-15.4566],
        [ -1.7305],
        [ 19.8224],
        [ -4.8256],
        [ -0.1346],
        [  6.2805],
        [-32.2706],
        [ 13.7731],
        [  6.3985],
        [ 13.3696],
        [ -5.7073],
        [ -7.3639],
        [-33.3029],
        [  2.7725],
        [  6.4225],
        [ 28.3736],
        [ -2.2385],
        [  9.4892],
        [ 20.3832],
        [  8.4048],
        [ 18.0390],
        [-18.1520],
        [-22.0122],
        [ 10.1872],
        [ -3.7305],
        [ -7.9044],
        [-18.4990],
        [ 17.7053],
        [-17.5546],
        [  0.1475],
        [  5.8535],
        [ 11.4004],
        [ 25.9683],
        [ -6.1544],
        [ 23.9680],
        [ 20.8170],
        [  7.3273],
        [ -5.1574],
        [-21.6921],
        [ -6.5263],
        [  5.2034],
        [ 13.6716],
        [-19.6336],
        [ 20.4402],
        [ 21.8613],
        [  7.1694],
        [ 22.0781],
        [-18.7542],
        [  3.8657],
        [ -6.1352],
        [ 11.1863],
        [ -0.2675],
        [ -1.5284],
        [ -4.5517],
        [ -0.7966],
        [  4.4723],
        [ -7.5605],
        [  1.7661],
        [ 24.2196],
        [ 18.9492],
        [ 25.8890],
        [ 28.1096],
        [ 12.2402],
        [  1.9052],
        [ -2.6367],
        [ 17.5458],
        [-21.0034],
        [  4.7542],
        [  7.6134],
        [-12.3279],
        [ -5.1663],
        [-35.5639],
        [  1.3836],
        [ -9.3876],
        [  1.7202],
        [ 21.3582],
        [ 31.8290],
        [ 19.4252],
        [ 28.2351],
        [ 11.2661],
        [ 21.5519],
        [  7.5138],
        [ 24.3411],
        [ 28.4386],
        [ 20.8150],
        [ -7.3070],
        [-36.3023],
        [  7.0899],
        [ 18.3670],
        [ 15.3083],
        [-20.7867],
        [  4.5389],
        [ 26.8242],
        [ -6.1830],
        [ 10.0203],
        [ 10.2880],
        [-24.0497],
        [ -7.7619],
        [ 16.1591],
        [-20.6721],
        [ 16.8707],
        [ 20.2811],
        [-22.4925],
        [  5.6156],
        [ -1.3591],
        [ 14.7805],
        [-25.3963],
        [ -2.4719],
        [ 17.8644],
        [ 28.2577],
        [ -8.4091],
        [-15.0858],
        [ 18.3058],
        [  2.0978],
        [ 10.4708],
        [ 18.8173],
        [ 12.3030],
        [ -7.4242],
        [-21.4793],
        [ 18.4888],
        [ -2.9946],
        [ 16.1235],
        [ -4.4754],
        [ 29.8012],
        [ -6.2892],
        [ 21.1100],
        [ -9.0805],
        [  2.9667],
        [ 30.8302],
        [ 25.7902],
        [  8.9096],
        [ 10.4366],
        [-37.6918],
        [-31.7556],
        [-21.0571],
        [ 18.1294],
        [-32.7194],
        [ 14.8063],
        [-24.9865],
        [  6.7874],
        [ 29.7920],
        [ -2.8933],
        [ 14.5660],
        [ 17.3823],
        [-18.4815],
        [ -9.0723],
        [  1.5608],
        [-12.2690],
        [ 11.4125],
        [ 14.1515],
        [ 18.1317],
        [  2.1343],
        [ 20.8540],
        [ 18.3204],
        [  5.9934],
        [-25.2496],
        [ 29.6466],
        [-29.5506],
        [-16.8464],
        [ 22.8601],
        [-23.7558],
        [ -0.0608],
        [-19.9169],
        [ 13.7155],
        [ -5.7254],
        [ 22.4006],
        [ -2.9000],
        [ -9.1541],
        [ 24.5826],
        [-18.5452],
        [-32.5930],
        [  4.0544],
        [ 26.7716],
        [ 28.3797],
        [ -3.5804],
        [-21.2024],
        [ 26.1259],
        [  9.9214],
        [ 20.8725],
        [-13.1984],
        [ 17.3787],
        [-17.4697],
        [ 24.3836],
        [ 18.9739],
        [-21.0461],
        [ -2.7053],
        [-15.6812],
        [ 19.1862],
        [-20.8076],
        [ 15.2191],
        [ 23.6528],
        [ -7.3304],
        [  9.7303],
        [ -0.2380],
        [ 22.9546],
        [  4.2839],
        [-16.1567],
        [ -5.1080],
        [ 10.0095],
        [ 15.4885],
        [ 20.8088],
        [ 15.7943],
        [  2.6648],
        [  4.3953],
        [ 24.9044],
        [ -0.7427],
        [  7.3139],
        [-14.3559],
        [  1.8317],
        [-25.6758],
        [  2.8175],
        [ 27.4305],
        [-14.4572],
        [ 19.6495],
        [-23.9522],
        [-37.0548],
        [ -0.8181],
        [ 22.1581],
        [-14.0838],
        [ -7.9126],
        [  5.5894],
        [-14.0206],
        [-12.2345],
        [ 16.0378],
        [ 29.8596],
        [-18.1059],
        [ -8.5834],
        [ 11.3937],
        [ -5.4180],
        [ 13.5078],
        [ 21.2941],
        [-23.9829],
        [ 20.2544],
        [ 13.5645],
        [ 20.0923],
        [  4.1094],
        [-22.8531],
        [ -7.0106],
        [ -4.1518],
        [  7.9332],
        [ 18.0723],
        [ -6.4391],
        [  8.5571],
        [ 26.6983],
        [ 16.8216],
        [  6.1395],
        [ 30.4749],
        [-17.4862],
        [ 19.1631],
        [ -3.7157],
        [ 23.8840],
        [ 13.3595],
        [ 18.3935],
        [ 15.3151],
        [ 22.0966],
        [  6.4138],
        [-18.2166],
        [ -3.3448],
        [  2.0563],
        [  7.7110],
        [-14.6908],
        [ -8.5128],
        [  5.0499],
        [-18.4756],
        [ 30.2210],
        [ 31.8925],
        [ 18.4694],
        [ 29.1978],
        [ 27.3758],
        [  1.5336],
        [ 17.0254],
        [ 26.2888],
        [-21.5115],
        [ 25.0157],
        [ 26.9948],
        [-15.9112],
        [ 31.4357],
        [ -1.8793],
        [-23.7908],
        [ 15.0284],
        [ -4.4838],
        [  3.8365],
        [ 18.9715],
        [ 10.4687],
        [ 27.4528],
        [ 16.6680],
        [-26.6735],
        [ 23.0249],
        [ 20.7086],
        [ 20.4001],
        [ 21.7688],
        [  7.1541],
        [ 15.2482],
        [ 23.2061],
        [ 13.9811],
        [-23.9669],
        [-21.6349],
        [-19.3380],
